entry_time,exit_time,direction,entry,exit,sl,tp,lot,entry_rsi,entry_atr,spread,exit_reason,gross_pnl,commission,net_pnl,balance,session_hour,trading_day
2026-06-01 13:51:00+05:30,2026-06-01 14:02:00+05:30,SELL,4521.24,4518.527758663389,4523.95224133661,4518.527758663389,5.0,68.56461446299203,1.3561206683051752,0.18,TP,13.56120668305266,0.0,13.56120668305266,24603.94094618367,13,2026-06-01
2026-06-04 13:58:00+05:30,2026-06-04 14:02:00+05:30,BUY,4472.29,4475.339341482782,4469.2406585172175,4475.339341482782,5.0,32.53115797195303,1.524670741391198,0.18,TP,15.24670741391219,0.0,15.24670741391219,24619.187653597583,13,2026-06-04
2026-06-16 19:41:00+05:30,2026-06-16 20:02:00+05:30,BUY,4341.1,4338.415837986206,4338.415837986206,4343.784162013795,5.0,27.094324123194138,1.3420810068973636,0.18,SL,-13.420810068973879,0.0,-13.420810068973879,24605.76684352861,19,2026-06-16
2026-06-18 20:45:00+05:30,2026-06-18 20:50:00+05:30,SELL,4256.36,4261.991232617028,4261.991232617028,4250.7287673829715,5.0,75.62770233063718,2.815616308514278,0.18,SL,-28.15616308514109,0.0,-28.15616308514109,24577.610680443468,20,2026-06-18
2026-06-18 20:55:00+05:30,2026-06-18 20:57:00+05:30,SELL,4263.28,4256.314129622687,4270.245870377313,4256.314129622687,5.0,68.27815774426378,3.4829351886562603,0.18,TP,34.82935188656484,0.0,34.82935188656484,24612.440032330032,20,2026-06-18
2026-06-22 19:19:00+05:30,2026-06-22 19:24:00+05:30,BUY,4205.45,4207.999126543921,4202.900873456078,4207.999126543921,5.0,30.057980600383377,1.274563271960522,0.18,TP,12.745632719606874,0.0,12.745632719606874,24625.18566504964,19,2026-06-22
2026-06-30 16:44:00+05:30,2026-06-30 17:08:00+05:30,BUY,4023.89,4019.406795328853,4019.406795328853,4028.3732046711466,5.0,30.896678154349043,2.241602335573466,0.18,SL,-22.416023355733614,0.0,-22.416023355733614,24602.769641693907,16,2026-06-30
2026-07-06 18:56:00+05:30,2026-07-06 19:03:00+05:30,SELL,4149.99,4152.3468677176625,4152.3468677176625,4147.633132282337,5.0,68.99397314220678,1.178433858831485,0.18,SL,-11.784338588313403,0.0,-11.784338588313403,24590.985303105594,18,2026-07-06
2026-07-08 20:18:00+05:30,2026-07-08 20:20:00+05:30,SELL,4068.17,4060.5677250162503,4075.77227498375,4060.5677250162503,5.0,75.0698537700539,3.8011374918748775,0.18,TP,38.01137491874897,0.0,38.01137491874897,24628.99667802434,20,2026-07-08
2026-07-16 18:03:00+05:30,2026-07-16 18:24:00+05:30,BUY,4032.79,4035.341242524699,4030.238757475301,4035.341242524699,5.0,38.09572316805733,1.2756212623494134,0.18,TP,12.75621262349432,0.0,12.75621262349432,24641.752890647836,18,2026-07-16
2026-07-17 12:28:00+05:30,2026-07-17 12:39:00+05:30,BUY,3991.42,3988.081452272479,3988.081452272479,3994.758547727521,5.0,33.11415071782409,1.6692738637604192,0.18,SL,-16.69273863760509,0.0,-16.69273863760509,24625.060152010232,12,2026-07-17
2026-08-03 20:14:00+05:30,2026-08-03 20:19:00+05:30,SELL,4054.05,4056.7245214663126,4056.7245214663126,4051.375478533688,5.0,70.54613391149128,1.3372607331562323,0.28,SL,-13.372607331561994,0.0,-13.372607331561994,24611.68754467867,20,2026-08-03
2026-08-04 13:44:00+05:30,2026-08-04 13:48:00+05:30,BUY,4057.91,4060.2157336365385,4055.604266363461,4060.2157336365385,5.0,25.900426177625558,1.152866818269253,0.31,TP,11.528668182693309,0.0,11.528668182693309,24623.216212861364,13,2026-08-04
2026-08-04 21:37:00+05:30,2026-08-04 21:50:00+05:30,BUY,4063.59,4068.4781757796623,4058.701824220338,4068.4781757796623,5.0,27.402333150890005,2.44408788983112,0.15,TP,24.44087889831053,0.0,24.44087889831053,24647.657091759673,21,2026-08-04
2026-08-12 12:47:00+05:30,2026-08-12 12:59:00+05:30,BUY,4396.53,4398.843913049033,4394.216086950966,4398.843913049033,5.0,27.614103168558724,1.1569565245168876,0.16,TP,11.569565245167723,0.0,11.569565245167723,24659.22665700484,12,2026-08-12
2026-08-14 12:06:00+05:30,2026-08-14 12:23:00+05:30,SELL,4327.2,4324.60962974574,4329.79037025426,4324.60962974574,5.0,69.25658891369369,1.2951851271299009,0.16,TP,12.951851271300256,0.0,12.951851271300256,24672.17850827614,12,2026-08-14
2026-08-14 19:04:00+05:30,2026-08-14 19:14:00+05:30,BUY,4349.26,4351.521861329373,4346.998138670628,4351.521861329373,5.0,29.648927902408516,1.1309306646863682,0.15,TP,11.309306646862751,0.0,11.309306646862751,24683.487814923006,19,2026-08-14
2026-08-17 16:38:00+05:30,2026-08-17 16:42:00+05:30,BUY,4399.11,4402.284535211073,4395.935464788927,4402.284535211073,5.0,32.091526153739224,1.587267605536236,0.15,TP,15.872676055364536,0.0,15.872676055364536,24699.36049097837,16,2026-08-17
2026-08-20 14:37:00+05:30,2026-08-20 14:45:00+05:30,SELL,4489.66,4493.567039456026,4493.567039456026,4485.752960543974,5.0,73.55245684359681,1.953519728012841,0.15,SL,-19.53519728012907,0.0,-19.53519728012907,24679.825293698243,14,2026-08-20
2026-08-20 21:23:00+05:30,2026-08-20 21:30:00+05:30,SELL,4473.17,4478.961264885033,4478.961264885033,4467.378735114967,5.0,67.91411738228688,2.8956324425164754,0.15,SL,-28.956324425166713,0.0,-28.956324425166713,24650.868969273077,21,2026-08-20
2026-08-21 13:49:00+05:30,2026-08-21 13:59:00+05:30,BUY,4533.86,4530.557806351962,4530.557806351962,4537.162193648037,5.0,32.574270045172376,1.6510968240185542,0.17,SL,-16.51096824018623,0.0,-16.51096824018623,24634.35800103289,13,2026-08-21
2026-08-25 13:39:00+05:30,2026-08-25 13:45:00+05:30,SELL,4635.64,4640.033856237057,4640.033856237057,4631.246143762944,5.0,70.88156057227665,2.1969281185281666,0.16,SL,-21.969281185283762,0.0,-21.969281185283762,24612.388719847608,13,2026-08-25
2026-08-27 12:18:00+05:30,2026-08-27 12:23:00+05:30,BUY,4628.44,4625.884787427114,4625.884787427114,4630.995212572885,5.0,28.741694328165423,1.2776062864428532,0.16,SL,-12.776062864427331,0.0,-12.776062864427331,24599.61265698318,12,2026-08-27
2026-08-27 12:24:00+05:30,2026-08-27 12:49:00+05:30,BUY,4626.33,4624.033833391099,4624.033833391099,4628.626166608901,5.0,23.801519877886264,1.1480833044505048,0.16,SL,-11.480833044506653,0.0,-11.480833044506653,24588.131823938675,12,2026-08-27
2026-09-01 18:45:00+05:30,2026-09-01 18:47:00+05:30,SELL,4378.3,4383.336083647716,4383.336083647716,4373.2639163522845,5.0,64.98729545803813,2.5180418238579207,0.15,SL,-25.180418238578568,0.0,-25.180418238578568,24562.951405700096,18,2026-09-01
2026-09-03 13:48:00+05:30,2026-09-03 13:51:00+05:30,BUY,4428.76,4425.617393273715,4425.617393273715,4431.902606726286,5.0,29.09105482980341,1.571303363142737,0.16,SL,-15.713033631427606,0.0,-15.713033631427606,24547.23837206867,13,2026-09-03
